"rules","support","confidence","coverage","lift","count"
"128","{X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET',NA.='VINTAGE'} => {X.HANGING.='AIRLINE'}",0.00208057726999399,1,0.00208057726999399,156.591337099812,173
"129","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.WHITE.='SET',NA.='VINTAGE'} => {X.T.LIGHT.='JET'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"130","{X.HANGING.='AIRLINE',X.T.LIGHT.='JET',X.WHITE.='SET',NA.='VINTAGE'} => {X.HOLDER.='BROWN'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"131","{X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET',NA.='VINTAGE'} => {X.WHITE.='SET'}",0.00208057726999399,1,0.00208057726999399,7.84507972450231,173
"132","{X.HEART.='BAG',X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET'} => {NA.='VINTAGE'}",0.00208057726999399,1,0.00208057726999399,20.3749081107572,173
"133","{X.HOLDER.='BROWN',X.T.LIGHT.='JET',X.WHITE.='SET',NA.='VINTAGE'} => {X.HEART.='BAG'}",0.00208057726999399,1,0.00208057726999399,50.7631257631258,173
"134","{X.HEART.='BAG',X.HOLDER.='BROWN',X.WHITE.='SET',NA.='VINTAGE'} => {X.T.LIGHT.='JET'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"135","{X.HEART.='BAG',X.T.LIGHT.='JET',X.WHITE.='SET',NA.='VINTAGE'} => {X.HOLDER.='BROWN'}",0.00208057726999399,1,0.00208057726999399,480.635838150289,173
"136","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',NA.='VINTAGE'} => {X.WHITE.='SET'}",0.00208057726999399,1,0.00208057726999399,7.84507972450231,173
"137","{X.HANGING.='AIRLINE',X.HEART.='BAG',X.HOLDER.='BROWN',X.WHITE.='SET'} => {NA.='VINTAGE'}",0.00208057726999399,1,0.00208057726999399,20.3749081107572,173
"138","{X.HANGING.='AIRLINE',X.HOLDER.='BROWN',X.WHITE.='SET',NA.='VINTAGE'} => {X.HEART.='BAG'}",0.00208057726999399,1,0.00208057726999399,50.7631257631258,173
"139","{X.HEART.='BAG',X.HOLDER.='BROWN',X.WHITE.='SET',NA.='VINTAGE'} => {X.HANGING.='AIRLINE'}",0.00208057726999399,1,0.00208057726999399,156.591337099812,173
